model_name_list,detail_link,detail_url,rent_yn,list_price_wan,model_name,price_wan,rent_yn_detail,support_money_wan,monthly_rent_wan,remain_months,year_month,mileage_km,fuel_type,transmission,color,displacement_cc,reg_date
애스턴마틴 뱅퀴시 S 6.0 V12 볼란테,/mycar/mycar_view.php?no=2239177&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2239177&gubun=I,False,,애스턴마틴 뱅퀴시 2세대  S 6.0 V12 볼란테 -,,False,,,,2018.05,30700.0,가솔린,자동,청색,5935.0,
애스턴마틴 뱅퀴시 6.0 V12 쿠페,/mycar/mycar_view.php?no=2253956&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253956&gubun=I,False,,애스턴마틴 뱅퀴시 1세대  6.0 V12 쿠페 -,,False,,,,2006.09,17235.0,가솔린,자동,검정색,5935.0,
애스턴마틴 DBX 707 4.0 V8,/mycar/mycar_view.php?no=2247863&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247863&gubun=I,False,,애스턴마틴 DBX  707 4.0 V8 -,,False,,,,2023.07,13656.0,가솔린,자동,기타색상,3982.0,
애스턴마틴 DBX 4.0 V8,/mycar/mycar_view.php?no=2248892&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2248892&gubun=I,False,,애스턴마틴 DBX  4.0 V8 -,,False,,,,2022.07,22150.0,가솔린,자동,기타색상,3982.0,
애스턴마틴 DB12 4.0 V8 볼란테,/mycar/mycar_view.php?no=2255718&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255718&gubun=I,False,,애스턴마틴 DB12  4.0 V8 볼란테 -,,False,,,,2025.01,1872.0,가솔린,자동,진회색,3982.0,
애스턴마틴 DB12 4.0 V8 볼란테,/mycar/mycar_view.php?no=2252438&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252438&gubun=I,False,,애스턴마틴 DB12  4.0 V8 볼란테 -,,False,,,,2025.03,1350.0,가솔린,자동,은색,3982.0,
이네오스 그레나디어 3.0 스테이션 왜건  필드마스터 에디션,/mycar/mycar_view.php?no=2257220&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257220&gubun=I,False,12600.0,이네오스 그레나디어 3.0 스테이션 왜건  필드마스터 에디션,12600.0,False,,,,2025.01 (24년형),4495.0,가솔린,자동,파란색,2998.0,
이베코 데일리 캠핑카,/mycar/mycar_view.php?no=2255494&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255494&gubun=I,False,14000.0,이베코 데일리  캠핑카 -,14000.0,False,,,,2023.02 (22년형),26923.0,디젤,자동,흰색,2998.0,
컴퍼니키바 캠핑카,/mycar/mycar_view.php?no=2244119&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2244119&gubun=I,False,7999.0,이베코 데일리  캠핑카 -,7999.0,False,,,,2020.12 (19년형),16069.0,디젤,자동,흰색투톤,2998.0,
인피니티 올 뉴 QX50 2.0T AWD 센서리,/mycar/mycar_view.php?no=2257227&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257227&gubun=I,False,,인피니티 올 뉴 QX50  2.0T AWD 센서리,,False,,,,2020.02 (19년형),11680.0,가솔린,자동,검정색,1997.0,
인피니티 올 뉴 QX50 2.0T AWD 센서리,/mycar/mycar_view.php?no=2251132&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251132&gubun=I,False,2700.0,인피니티 올 뉴 QX50  2.0T AWD 센서리,2700.0,False,,,,2020.06 (19년형),51417.0,가솔린,자동,흰색,1997.0,
인피니티 FX 45,/mycar/mycar_view.php?no=2255438&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255438&gubun=I,False,550.0,인피니티 FX 45,550.0,False,,,,2006.06 (07년형),182000.0,가솔린,자동,검정색,4494.0,
재규어 F타입 3.0 P380 쿠페 R-다이나믹,/mycar/mycar_view.php?no=2256688&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256688&gubun=I,False,,재규어 F타입  3.0 P380 쿠페 R-다이나믹,,False,,,,2020.09 (19년형),11275.0,가솔린,자동,진회색,2995.0,
재규어 F타입 2.0 P300 쿠페,/mycar/mycar_view.php?no=2256588&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256588&gubun=I,False,2580.0,재규어 F타입 2.0 P300 쿠페,2580.0,False,,,,2018.05 (19년형),121000.0,가솔린,자동,흰색,1997.0,
재규어 XE 2.0 20d AWD 프레스티지,/mycar/mycar_view.php?no=2255944&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255944&gubun=I,False,1490.0,재규어 XE 2.0 20d AWD 프레스티지,1490.0,False,,,,2017.09,40133.0,디젤,자동,흰색,1999.0,
재규어 뉴 XF 20d 포트폴리오,/mycar/mycar_view.php?no=2252329&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252329&gubun=I,False,,재규어 뉴 XF  2.0 20d 포트폴리오,,False,,,,2017.03,163464.0,디젤,자동,검정색,1999.0,
재규어 XF 2.0 럭셔리,/mycar/mycar_view.php?no=2228508&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2228508&gubun=I,False,1850.0,재규어 XF  2.0 럭셔리,1850.0,False,,,,2014.03,26171.0,가솔린,자동,진회색,1999.0,
재규어 XF 2.2D  프리미엄,/mycar/mycar_view.php?no=2254774&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254774&gubun=I,False,750.0,재규어 XF 2.2D  프리미엄,750.0,False,,,,2015.05,234166.0,디젤,자동,흰색,2179.0,
재규어 XJ 8세대 3.0d V6 LWB  프리미엄 럭셔리,/mycar/mycar_view.php?no=2256959&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256959&gubun=I,False,800.0,재규어 XJ 8세대 3.0d V6 LWB  프리미엄 럭셔리,800.0,False,,,,2014.08,195000.0,디젤,자동,흰색,2993.0,
재규어 XJ 3.0d V6 LWB 프리미엄 럭셔리,/mycar/mycar_view.php?no=2254896&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254896&gubun=I,False,1300.0,재규어 XJ 8세대  3.0d V6 LWB 프리미엄 럭셔리,1300.0,False,,,,2014.05,119614.0,디젤,자동,흰색,2993.0,
재규어 XJ 3.0d V6 LWB 프리미엄 럭셔리,/mycar/mycar_view.php?no=2254791&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254791&gubun=I,False,2100.0,재규어 XJ 8세대  3.0d V6 LWB 프리미엄 럭셔리,2100.0,False,,,,2012.08,54725.0,디젤,자동,검정색,2993.0,
재규어 뉴 XJ 5.0 V8 LWB 포트폴리오,/mycar/mycar_view.php?no=1987480&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=1987480&gubun=I,False,,재규어 XJ 8세대  5.0 V8 LWB 포트폴리오,,False,,,,2011.12,80200.0,가솔린,자동,은색,5000.0,
재규어 뉴 XK R-S 5.0 쿠페,/mycar/mycar_view.php?no=2256368&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256368&gubun=I,False,6700.0,재규어 뉴 XK  R-S 5.0 쿠페 -,6700.0,False,,,,2013.08,46236.0,가솔린,자동,파란색,5000.0,
재규어 뉴 XK R-S 5.0 컨버터블,/mycar/mycar_view.php?no=2248784&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2248784&gubun=I,False,2000.0,재규어 뉴 XK  R-S 5.0 컨버터블 -,,False,,,,2014.03 (13년형),44900.0,가솔린,자동,파란색,5000.0,
재규어 XJ6 3.2,/mycar/mycar_view.php?no=2255046&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255046&gubun=I,False,1789.0,재규어 XJ6  3.2 X300,1789.0,False,,,,1996.05,194465.0,가솔린,자동,녹색,3239.0,
재규어 XJ6 4.2 시리즈 2,/mycar/mycar_view.php?no=2255359&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255359&gubun=I,False,8300.0,재규어 XJ6  4.2 시리즈 2,8300.0,False,,,,2017.10 (74년형),76261.0,가솔린,자동,녹색,3980.0,
재규어 XJ6 3.2,/mycar/mycar_view.php?no=1957893&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=1957893&gubun=I,False,,재규어 XJ6  3.2 X300,,False,,,,1996.01 (95년형),172300.0,가솔린,자동,흰색,3239.0,
재규어 XJ6 3.6,/mycar/mycar_view.php?no=1866874&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=1866874&gubun=I,False,,재규어 XJ6  3.6 XJ40,,False,,,,1993.10,240000.0,가솔린,자동,흰색,3600.0,
재규어 XJ8 4.2 LWB,/mycar/mycar_view.php?no=2255895&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255895&gubun=I,False,1990.0,재규어 XJ8  4.2 LWB -,1990.0,False,,,,2006.08,118000.0,가솔린,자동,검정색,4196.0,
재규어 XJ8 소버린 4.0,/mycar/mycar_view.php?no=2242002&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2242002&gubun=I,False,1900.0,재규어 XJ8  소버린 4.0,1900.0,False,,,,2002.07,222501.0,가솔린,자동,진회색,3996.0,
재규어 SS100,/mycar/mycar_view.php?no=2229429&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2229429&gubun=I,False,,재규어 기타 - -,,False,,,,1939.00,3969.0,가솔린,자동,빨간색,2299.0,
재규어 E타입 4.2 컨버터블,/mycar/mycar_view.php?no=2210046&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2210046&gubun=I,False,,재규어 E타입  4.2 컨버터블 -,,False,,,,2011.03 (70년형),90000.0,가솔린,수동,녹색,4235.0,
재규어 E타입 4.2,/mycar/mycar_view.php?no=2255095&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255095&gubun=I,False,,재규어 E타입  4.2 -,,False,,,,2018.10 (69년형),100800.0,가솔린,자동,은색,4235.0,
재규어 E타입 V12 컨버터블,/mycar/mycar_view.php?no=2226835&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2226835&gubun=I,False,,재규어 E타입  V12 컨버터블 -,,False,,,,2024.04 (74년형),38300.0,가솔린,자동,녹색 (브리티시 그린),5340.0,
지프 그랜드 체로키 3.0 CRD 리미티드 WK2,/mycar/mycar_view.php?no=2255172&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255172&gubun=I,False,1950.0,지프 그랜드 체로키 4세대  3.0 CRD 리미티드 WK2,1950.0,False,,,,2016.12,110281.0,디젤,자동,검정색,2987.0,
지프 그랜드 체로키 3.0 CRD 오버랜드,/mycar/mycar_view.php?no=2227244&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2227244&gubun=I,False,950.0,지프 그랜드 체로키 4세대  3.0 CRD 오버랜드 WK2,950.0,False,,,,2014.02,245000.0,디젤,자동,검정색,2987.0,
지프 랭글러 2.0 오버랜드 4도어 파워 탑,/mycar/mycar_view.php?no=2255111&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255111&gubun=I,False,,지프 랭글러 4세대  2.0 오버랜드 4도어 파워 탑,,False,,,,2021.02,52008.0,가솔린,자동,진회색,1995.0,
지프 랭글러 2.0 루비콘 4도어 투스카데로 리미티드 에디션,/mycar/mycar_view.php?no=2247347&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247347&gubun=I,False,6850.0,지프 랭글러 4세대  2.0 루비콘 4도어 투스카데로 리미티드 에디션,6850.0,False,,,,2024.09,6699.0,가솔린,자동,분홍색 (진핑크),1995.0,
지프 랭글러 2.0 루비콘 4도어,/mycar/mycar_view.php?no=2256301&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256301&gubun=I,False,8099.0,지프 랭글러 4세대  2.0 루비콘 4도어 -,8099.0,False,,,,2023.11,22041.0,가솔린,자동,검정색,1995.0,
지프 랭글러 4세대 2.0 루비콘 4도어,/mycar/mycar_view.php?no=2255340&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255340&gubun=I,False,4500.0,지프 랭글러 4세대 2.0 루비콘 4도어,4500.0,False,,,,2020.06,66928.0,가솔린,자동,흰색,1995.0,
지프 랭글러 2.0 루비콘 2도어 하드 탑,/mycar/mycar_view.php?no=2254966&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254966&gubun=I,False,,지프 랭글러 4세대  2.0 루비콘 2도어 하드 탑,,False,,,,2024.04,12476.0,가솔린,자동,기타색상 (형광색),1995.0,
지프 랭글러 2.0 루비콘 4도어,/mycar/mycar_view.php?no=2254144&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254144&gubun=I,False,7000.0,지프 랭글러 4세대  2.0 루비콘 4도어 -,7000.0,False,,,,2019.03 (18년형),38835.0,가솔린,자동,검정색,1995.0,
지프 랭글러 4세대 2.0 루비콘 2도어 하드 탑,/mycar/mycar_view.php?no=2254211&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254211&gubun=I,False,,지프 랭글러 4세대  2.0 루비콘 2도어 하드 탑,,False,,,,2023.07,10769.0,가솔린,자동,검정색,1995.0,
지프 랭글러 2.0 루비콘 4도어 파워 탑,/mycar/mycar_view.php?no=2246448&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2246448&gubun=I,False,,지프 랭글러 4세대  2.0 루비콘 4도어 파워 탑,,False,,,,2023.05,3400.0,가솔린,자동,회색,1995.0,
지프 랭글러 2.0 오버랜드 4도어 파워 탑,/mycar/mycar_view.php?no=2249334&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249334&gubun=I,False,,지프 랭글러 4세대  2.0 오버랜드 4도어 파워 탑,,False,,,,2022.06,25000.0,가솔린,자동,검정색,1995.0,
지프 랭글러 3세대 2.8 디젤 루비콘 4도어,/mycar/mycar_view.php?no=2256624&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256624&gubun=I,False,1770.0,지프 랭글러 3세대 2.8 디젤 루비콘 4도어,1770.0,False,,,,2013.06,138000.0,디젤,자동,은색,2776.0,
지프 랭글러 3세대  3.6 V6 루비콘 4도어,/mycar/mycar_view.php?no=2256491&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256491&gubun=I,False,2600.0,지프 랭글러 3세대  3.6 V6 루비콘 4도어,2600.0,False,,,,2016.09,100434.0,가솔린,자동,기타색상,3604.0,
지프 랭글러 2.8 디젤 루비콘 2도어,/mycar/mycar_view.php?no=2254662&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254662&gubun=I,False,,지프 랭글러 3세대  2.8 디젤 루비콘 2도어 -,,False,,,,2008.05 (07년형),230000.0,디젤,자동,청옥색,2777.0,
지프 랭글러 3세대  3.6 V6 루비콘 4도어 레콘 에디션,/mycar/mycar_view.php?no=2254477&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254477&gubun=I,False,7500.0,지프 랭글러 3세대  3.6 V6 루비콘 4도어 레콘 에디션,7500.0,False,,,,2015.07,100000.0,가솔린,자동,흰색투톤,3604.0,
지프 랭글러 4.0 사하라,/mycar/mycar_view.php?no=2257264&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257264&gubun=I,False,,지프 랭글러 2세대  4.0 사하라 -,,False,,,,2003.08,93500.0,가솔린,자동,흰색,3956.0,
지프 랭글러 4.0 사하라,/mycar/mycar_view.php?no=2250727&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250727&gubun=I,False,,지프 랭글러 2세대  4.0 사하라 -,,False,,,,1997.10,140988.0,가솔린,자동,빨간색,3960.0,
지프 랭글러 1세대  2.5,/mycar/mycar_view.php?no=2256953&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256953&gubun=I,False,750.0,지프 랭글러 1세대  2.5,750.0,False,,,,1993.03 (92년형),316000.0,가솔린,수동,노란색,2466.0,
지프 랭글러 4.0 사하라,/mycar/mycar_view.php?no=2248858&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2248858&gubun=I,False,,지프 랭글러 1세대  4.0 사하라 -,,False,,,,1993.10 (92년형),163200.0,가솔린,자동,베이지색 (무광 샌드 베이지),3956.0,
지프 레니게이드 2.4 가솔린 FWD  론지튜드,/mycar/mycar_view.php?no=2254743&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254743&gubun=I,False,1290.0,지프 레니게이드 2.4 가솔린 FWD  론지튜드,1290.0,False,,,,2018.09,88000.0,가솔린,자동,검정색,2360.0,
지프 글래디에이터 3.6 V6 루비콘 소프트 트리폴드,/mycar/mycar_view.php?no=2254721&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254721&gubun=I,False,,지프 글래디에이터  3.6 V6 루비콘 소프트 트리폴드,,False,,,,2021.09,62000.0,가솔린,자동,진회색,3604.0,
지프 글래디에이터 3.6 V6 루비콘,/mycar/mycar_view.php?no=2251299&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251299&gubun=I,False,,지프 글래디에이터  3.6 V6 루비콘,,False,,,,2021.07,88000.0,가솔린,자동,흰색,3604.0,
지프 체로키 2.0 디젤 4WD 리미티드,/mycar/mycar_view.php?no=2253767&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253767&gubun=I,False,1199.0,지프 체로키 5세대  2.0 디젤 4WD 리미티드,1199.0,False,,,,2015.08,92970.0,디젤,자동,갈색,1956.0,
지프 체로키 2.5 SE,/mycar/mycar_view.php?no=2254981&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254981&gubun=I,False,1500.0,지프 체로키 2.5 SE,1500.0,False,,,,1994.09,26.0,가솔린,수동,진청색,2466.0,
지프 체로키 2.5 SE,/mycar/mycar_view.php?no=2246597&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2246597&gubun=I,False,1300.0,지프 체로키  2.5 SE,1300.0,False,,,,1996.07,269000.0,가솔린,수동,녹색,2466.0,
캐딜락 CT6 3.6 AWD 플래티넘,/mycar/mycar_view.php?no=2254797&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254797&gubun=I,False,2500.0,캐딜락 CT6 3.6 AWD 플래티넘,2500.0,False,,,,2017.10,77000.0,가솔린,자동,회색,3649.0,
캐딜락 CTS 2세대 3.6 프리미엄,/mycar/mycar_view.php?no=2255194&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255194&gubun=I,False,190.0,캐딜락 CTS 2세대 3.6 프리미엄,190.0,False,,,,2009.06,113000.0,가솔린,자동,진주색,3564.0,
캐딜락 에스컬레이드 6.2 ESV 4WD 스포츠 플래티넘,/mycar/mycar_view.php?no=2255529&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255529&gubun=I,False,,캐딜락 에스컬레이드 5세대  6.2 ESV 4WD 스포츠 플래티넘,,False,,,,2023.01,68093.0,가솔린,자동,검정색,6162.0,
캐딜락 에스컬레이드 6.2 4WD 프리미엄 럭셔리 플래티넘,/mycar/mycar_view.php?no=2253446&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253446&gubun=I,False,,캐딜락 에스컬레이드 5세대  6.2 4WD 프리미엄 럭셔리 플래티넘,,False,,,,2023.07,19238.0,가솔린,자동,검정색,6162.0,
캐딜락 에스컬레이드 6.2 ESV 4WD 스포츠 플래티넘,/mycar/mycar_view.php?no=2255540&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255540&gubun=I,False,,캐딜락 에스컬레이드 5세대  6.2 ESV 4WD 스포츠 플래티넘,,False,,,,2022.05,64320.0,가솔린,자동,검정색,6162.0,
캐딜락 에스컬레이드 6.2 ESV 4WD 프리미엄 럭셔리 플래티넘,/mycar/mycar_view.php?no=2180134&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2180134&gubun=I,False,13500.0,캐딜락 에스컬레이드 5세대  6.2 ESV 4WD 프리미엄 럭셔리 플래티넘,13500.0,False,,,,2022.09,25.0,가솔린,자동,검정색,6162.0,
캐딜락 에스컬레이드 6.2 4WD 스포츠 플래티넘,/mycar/mycar_view.php?no=2256928&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256928&gubun=I,False,,캐딜락 에스컬레이드 5세대  6.2 4WD 스포츠 플래티넘,,False,,,,2025.09,1205.0,가솔린,자동,기타색상 (BlackRaven),6162.0,
캐딜락 에스컬레이드 6.2 ESV 4WD 스포츠 플래티넘,/mycar/mycar_view.php?no=2256333&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256333&gubun=I,False,,캐딜락 에스컬레이드 5세대  6.2 ESV 4WD 스포츠 플래티넘,,False,,,,2024.12,30762.0,가솔린,자동,검정색,6162.0,
캐딜락 에스컬레이드 6.2 ESV 4WD 스포츠 플래티넘,/mycar/mycar_view.php?no=2251008&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251008&gubun=I,False,,캐딜락 에스컬레이드 5세대  6.2 ESV 4WD 스포츠 플래티넘,,False,,,,2023.04,17019.0,가솔린,자동,흰색,6162.0,
캐딜락 에스컬레이드 5세대  6.2 ESV 4WD 스포츠 플래티넘,/mycar/mycar_view.php?no=2255524&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255524&gubun=I,False,18300.0,캐딜락 에스컬레이드 5세대  6.2 ESV 4WD 스포츠 플래티넘,18300.0,False,,,,2025.09,5000.0,가솔린,자동,흰색,6162.0,
캐딜락 에스컬레이드 6.2 4WD 스포츠 플래티넘,/mycar/mycar_view.php?no=2247743&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247743&gubun=I,False,,캐딜락 에스컬레이드 5세대  6.2 4WD 스포츠 플래티넘,,False,,,,2024.06,14800.0,가솔린,자동,검정색,6162.0,
캐딜락 에스컬레이드 6.2 ESV 4WD 스포츠 플래티넘,/mycar/mycar_view.php?no=2253079&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253079&gubun=I,True,0.0,캐딜락 에스컬레이드 5세대  6.2 ESV 4WD 스포츠 플래티넘,0.0,True,,,48 / 60,2024.10,8768.0,가솔린,자동,검정색,6162.0,
캐딜락 에스컬레이드 6.2 ESV 4WD 프리미엄 럭셔리 플래티넘,/mycar/mycar_view.php?no=2252841&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252841&gubun=I,False,,캐딜락 에스컬레이드 5세대  6.2 ESV 4WD 프리미엄 럭셔리 플래티넘,,False,,,,2021.05,58317.0,가솔린,자동,검정색,6162.0,
캐딜락 에스컬레이드 6.2 ESV 4WD,/mycar/mycar_view.php?no=2252407&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252407&gubun=I,False,,캐딜락 에스컬레이드 5세대  6.2 ESV 4WD -,,False,,,,2022.04,19700.0,가솔린,자동,기타색상,6162.0,
캐딜락 에스컬레이드 6.2 ESV 4WD 프리미엄 럭셔리 플래티넘,/mycar/mycar_view.php?no=2250896&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250896&gubun=I,False,,캐딜락 에스컬레이드 5세대  6.2 ESV 4WD 프리미엄 럭셔리 플래티넘,,False,,,,2021.07,118600.0,가솔린,자동,기타색상 (은회색),6162.0,
캐딜락 에스컬레이드 6.2 ESV 4WD,/mycar/mycar_view.php?no=2247716&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247716&gubun=I,False,,캐딜락 에스컬레이드 5세대  6.2 ESV 4WD -,,False,,,,2023.12,42000.0,가솔린,자동,흰색,6162.0,
캐딜락 에스컬레이드 6.2 ESV 4WD 스포츠 플래티넘,/mycar/mycar_view.php?no=2247272&gubun=I,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247272&gubun=I,False,15500.0,캐딜락 에스컬레이드 5세대  6.2 ESV 4WD 스포츠 플래티넘,15500.0,False,,,,2024.00,26.0,가솔린,자동,검정색,6162.0,
